2021-04-01 21:15:54,489 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:54,718 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:15:59,110 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:16:01,107 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:16:01,108 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:16:01,108 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:16:01,121 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:16:01,196 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:16:03,711 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:16:08,343 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:16:08,435 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:16:12,944 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:16:16,202 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:16:16,202 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:16:16,203 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:16:16,216 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:16:16,284 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
